,Unnamed: 0,SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,Year-年,PageCount-页码
269,334,硕士,川渝旅游景区商业建筑设计研究,王开蕊,重庆大学,重庆大学,旅游景区;;景区商业建筑;;川渝地区;;地域建筑,"随着旅游业的发展,旅游景区开始全面开发,同时带动了景区商业建筑的建设热潮。另外,随着生活水平的提高,游客对旅游景区商业建筑已不仅仅是衣、食、住、行等基本要求了,他们开始关注心灵的舒适与满足,对景区商业建筑的地域文化体验有了更加深入的诉求,这些精神层面的需求为景区商业建筑设计带来了更多的挑战。因此,研究旅游景区商业建筑的地域性设计对旅游景区的发展来说十分重要。本文聚焦于川渝地区,以景区商业建筑为研究对象,结合地域性理论,对景区商业建筑的选址与布局、建筑界面设计、建筑空间设计、技术应用及景观营造等五个方面进行研究。希望通过论文的研究,达到提升景区商业建筑品质、促进景区的文化性与地域性建设的目的。文章第一章首先详细梳理了景区商业建筑的概念,确定研究范围,并对国内外在旅游景区商业建筑领域的相关研究进行归纳总结,为文章的论述打下基础。接下来在第二章梳理了旅游景区商业建筑的发展历史,并论述了地域性建筑的相关理论及其对于景区商业建筑的意义。之后,第三章梳理了旅游景区商业建筑的分类及特征,从旅游景区商业建筑地域性设计的影响因素入手,详细分析了川渝地区旅游景区的自然、人文、技术及游客的地方依恋心理等因素对景区商业建筑地域性设计的影响,以此为基础,总结川渝旅游景区商业建筑的现状及地域性回应。第四章对川渝地区旅游景区的商业建筑进行实地调研与问卷调研,对其现状进行深入解析,归纳和分析川渝地区旅游景区商业建筑地域性设计的重点及方法。第五章结合案例研究,从选址与布局、建筑界面、建筑空间、建筑技术及景观营造五个方面总结出旅游景区商业建筑地域性设计的原则与策略。最后,第六章以重庆城口亢谷水乡商业建筑设计项目作为实践验证,为旅游景区商业建筑的地域性设计策略提供实践上的支持。总而言之,本文总结了旅游景区商业建筑的分类及特征,重点解析了环境特征、形态特征、业态特征、文化特征及空间特征。其次研究了影响因素,结合实地调研与问卷调查总结与分析了川渝旅游景区商业建筑的现状,并从地域性层面进行回应。最后,从旅游景区的地域环境出发,较全面地提出景区商业建筑设计的策略。",2019.0,193.0
270,335,硕士,南京CC茶饮适应性品牌营销策略研究,韩云,南京师范大学,南京师范大学,适应性营销能力;;品牌营销;;策略;;茶饮行业,"自上世纪九十年代进入市场以来,街头即调茶饮行业经历了由缓及快的发展变化。特别是近几年来,由于互联网和移动通信技术的应用与社会经济的迅速发展,无论是行业竞争环境还是消费者市场,都发生了巨大变化,给早期进入市场的CC茶饮品牌带来前所未有的经营挑战和机遇。品牌战略是CC茶饮在这种市场环境下赢得竞争、实现可持续发展的重要基础。但是,新媒体时代,环境格外突出的动态性、变化性,使任何企业几乎都不可能一劳永逸地维持品牌的强势地位,而必须能够根据外部环境的变化趋势及时诊断并识别问题,更新品牌营销策略。因此,如何获得适应性的品牌营销能力成为CC茶饮面临的关键问题。本研究通过对营销能力理论、适应性营销能力理论和适应性品牌营销理论的梳理和分析,提出适应性品牌营销能力包括基于顾客旅程的品牌接触管理、基于顾客参与的整合营销组合和开放的服务保障体系三方面内容。研究对CC茶饮品牌发展现状及其在南京市场的具体营销环境进行了系统梳理,在分析行业现状和市场特征、发展机会与威胁、优势与劣势的基础上,对CC茶饮南京市场的营销战略进行重新定位,并结合适应性品牌营销能力的构成要素,提出三方面的具体实施策略。",2019.0,46.0
271,336,硕士,喜茶沈阳区域经营策略研究,曲彬,大连理工大学,大连理工大学,沈阳地区喜茶;;经营策略;;PEST分析;;SWOT分析,"消费升级大背景下,年轻的沈阳消费群体购买新中式奶茶不仅获得奶茶本身的味觉体验,满足了对饮品的需求,同时额外得获得了新中式奶茶所带来的休闲属性和社交属性,在快节奏的生活下,这种获得感恰恰与年轻消费群体对生活品质和自我认同的追求相匹配。但是目前沈阳奶茶品牌众多,新晋奶茶品牌口味相似,门店的装修风格也不尽相同,带给消费者的体验大同小异,喜茶沈阳各个门店销量逐步下滑,品牌力营造不足,对于消费者的吸引力逐渐减小。在这样的环境下,探讨喜茶沈阳地区的经营策略具有重要的现实意义。本文主要研究作为新中式茶饮的喜茶在刚进入沈阳地区不到两年时间内,面临客流量下降,竞争力不强,负面舆论增加的形势下该如何调整地区门店的经营策略。本研究通过对沈阳地区喜茶门店的内外部全面分析最终制定其沈阳地区经营策略,首先对沈阳地区喜茶的宏观环境进行了分析,依照PEST模型,主要包括四个方面,分别是政策环境、经济环境、社会文化环境和技术环境;再对沈阳地区喜茶的主要竞争对手和消费群体进行分析。最后,对沈阳地区喜茶的产品质量、营销策略、经营状况等内部环境进行了分析。在此基础上,本研究对沈阳地区喜茶进行了SWOT分析,通过分析,发现沈阳地区喜茶具有客户群体稳定、产品质量优良等方面的优势,同时也存在着人力资源不足、营销策略缺乏个性化以及缺少产品体验等方面的劣势。并根据SWOT分析结果有针对性地提出了适合沈阳地区喜茶发展的经营策略:差异化策略,并为策略的实施提出了相关建议。一方面,研究结论论述了新中式茶饮行业的沈阳区域竞争独特性,另一方面研究结论为沈阳地区喜茶门店制定了可靠的、科学的经营策略,实施措施,为其在沈阳地区扩大市场,增强品牌竞争力提供了科学依据。本文以沈阳地区喜茶为研究对象因此确定正确的长期发展目标,制定适合企业的经营策略,对实现企业可持续发展、提升其核心竞争力以及能够有效应对所面临的各种威胁和挑战等方面尤为重要。",2019.0,62.0
272,337,硕士,叁时公司的经营策略分析,祝丹丹,华中科技大学,华中科技大学,茶饮创业;;创新;;市场调研;;SWOT分析,"2014年9月,在夏季达沃斯论坛上李克强总理<sup>[1]</sup>提出了“大众创业、万众创新”的概念,在内容中反复提出,要在中国这片土地上加大创新力度,发动创业的新一轮高潮,夯实“创新创业”的基础,形成全面全新的形态。紧接着,在2015年总理再次提出双创概念,把握方向、引领局势发展。从2015年开始,“新式茶饮”受到了资本的大力追捧,成为“风口”,一大批新式茶饮创业异军突起。餐饮创业者纷纷选择“新式茶饮”这一品类进行创业。笔者创立了叁时这个下午茶品牌,基于创新意识与能力的视角,对叁时的现状问题进行分析,并对公司的经营策略进行分析,希望丰富新式茶饮行业的研究,并对后来创业者提供借鉴意义。本文在创新等基本概念的基础上,引入熊彼特理论、口红效应等经济理论,运用市场调研法、案例分析法,实地考察和调研同类公司,运用SWOT分析法分析叁时公司的内外部经营情况。文章首先简述叁时公司的现状,介绍公司创立的经过,分析公司外部的机遇和挑战、内部的优势及问题,并分析问题出现的原因;其次,介绍公司的经营情况,分析宏观环境、消费的人群、消费的需求,对未来和发展的前景进行预测分析;再次,分析借鉴同行的经验,以嫩绿茶和喜茶两家公司为例,对两家公司的经营情况进行多维度分析;最后,分析叁时公司的经营策略,从产品、可行性、人才、供应链等八个方面进行分析。",2019.0,56.0
273,358,硕士,宋画“茶肆空间”探微,郑亦成,中国美术学院,中国美术学院,宋代;;茶肆;;布置;;空间,"中国茶文化源远流长,有近三千多年的饮茶史,其中大致可分为以唐宋为代表的吃茶史,和以明清为代表的瀹茶史。而唐宋是中国茶文化发展的一个重要时期,从唐代开始的饮茶之风一直延续到宋代并达到顶峰,茶饮已然成为日常生活不可缺少的一个重要组成部分。在这种特定社会背景下产生了各式各样的茶饮服务空间,最早成形的这种服务空间称之为“茶肆”,北宋中后期开始逐渐出现大量与“茶肆”功能相似的服务空间,如“茶坊”、“茶楼”、“茶邸”、“茶房”、“茶屋”等等,而我们今日所熟知的“茶馆”从明代开始使用并流行,是集合了多种服务类目的统称。各种名称叫法虽都指代茶饮服务空间,但相比而言,最早成形的“茶肆”一词,对茶空间的指向更加地纯粹以及具有针对性。本文通过对古籍文献和古书画资料的梳理,分别从茶肆的基本布局结构、相关茶器以及主要陈设的角度切入,对宋代茶肆空间布置做简要分析与考证。并得出以下结论,宋代茶肆布置是以主客与备茶区域相结合的服务型结构为主体,主客区域有简易型的桌凳形式也有舒适型的榻座形式。在茶肆中提供的消费以及服务项目也尤为多样,并不局限于煎茶与点茶。而挂画与插花是宋代茶肆中装点店面的一个重要方式,其中挂画又有卷轴类与画屏类;插花有盆景类和花瓶类,其中在宋代茶肆中生发出来的宋人“四艺”,对后世的文房空间以及茶饮空间都有深远的影响。因大量文人士大夫的参与,宋代茶肆所呈现的布置格局,已经不是简单的歇息场所,而是体现宋代艺术文化以及文人审美的重要载体。通过本论文的分析与考证,旨在为往后宋代茶文化工作者提供更多的参考依据,对宋代茶肆中的空间布置有一个基本的框架认识。",2019.0,29.0
274,359,硕士,居家办公空间设计研究,杨宝石,哈尔滨工业大学,哈尔滨工业大学,住宅;;居家办公;;空间特征;;设计对策,"随着科技的快速发展,人们的生活方式发生了巨大的变化,影响到人们生活的方方面面。有越来越多的人摆脱了每天去公司工作的状态,大量的出现了居家办公这种工作方式,而且是不同于传统的新型居家办公方式。目前来看,居家办公的范围比较广泛,对此类住宅相应的设计还没有充分的考虑,本文就是在此基础上,研究目前居家办公住宅存在的问题和如何解决此类问题的设计原则、策略及设计方法。本文首先解析了居家办公住宅的发展历程,对居家办公住宅的历史背景及现状进行了基础研究。从多个角度对居家办公的需求进行分析,对居家办公空间的组成和类型进行梳理归纳,总结出居家办公空间的空间特性和设计要点,为下文提出设计原则设计策略做好理论基础。接下来通过对居家办公空间的归纳,提出了居家办公空间的四个设计原则。在设计原则的指导下,对居家办公空间及居家办公其他空间提出设计策略。在前文的基础上,对独立式居家办公空间、复合式居家办公空间以及居家办公其他空间的设计方法做出总结,从平面尺寸、空间高度、物理环境、结构选型、家具布置等诸多方面阐述了不同居家办公空间的设计方法。特别是在独立式居家办公空间设计方法一节中提出一种新型的共享办公空间,将成为未来我国住宅发展的一个新的方向。最后,通过对实例的分析,将本文提出的设计方法运用到居家办公空间设计中,进行实践验证,使其满足居家办公人群的需求,并指出了未来居家办公住宅的发展方向,也对未来新兴住宅研发提供指导和借鉴意义。",2019.0,88.0
275,360,硕士,中式建筑元素在茶饮空间设计中的应用研究,赵钰昇,沈阳建筑大学,沈阳建筑大学,中式建筑元素;;茶饮空间;;传承;;时代特征,"茶饮空间作为茶文化的载体,无疑在茶文化的传播中有着重要的地位,一个古色古香的茶饮空间不仅能够让人们亲身感受到中国传统文化的典雅,更加能够放松人们的精神和体魄。中国古代的建筑体系在世界范围内都是极具特色和完整的,随着现代科技的发展与新工艺的开发,中式建筑元素与现代材料和工艺的结合越发的完美,不仅能使中式建筑元素与现代化元素的结合达到协调与统一,而且可以展现出中式建筑所独具的美感。本文以中式建筑元素在茶饮空间设计中的可实用性为前提,对其应用前景和应用价值进行论述,对中式建筑元素在茶饮空间设计中的应用方式进行分析阐释,以文献理论和实地案例为基础对其进行研究,进而总结研究中式建筑元素于茶饮空间设计中在造型、色彩、材质、装饰、氛围等方面所起到的作用。在现代茶饮空间的设计中,单纯的复制照搬中式建筑元素早已不合时宜,新材料新科技的出现需要与传统元素相结合才能够将中式建筑元素之美和新材料新设计之美完整的展现出来。本文通过对中式建筑元素进行整理分析,通过系统的梳理和提炼,对中式建筑元素在茶饮空间设计中的应用进行研究,提出中式建筑元素应用于茶饮空间设计的相关方法以及相关问题的解决的方案。在茶饮空间的设计中,不但要把中式建筑元素当做一种设计构件,还要考虑它的文化特征和装饰性,通过对中式建筑元素的设计符号进行解读,进而与茶饮空间设计相融合。当中式建筑元素融入在茶饮空间时,这种传承就不再只是简单的通过外在形式进行,还可以通过茶饮空间所营造出来的独特氛围让人印象更加深刻。中国传统文化结晶是千百年来的智慧结晶,中式建筑元素融入于茶饮空间之中,以满足人们的精神诉求、审美需要、结构支撑、文化传承。在实际应用中创新,令中国传统建筑文化与茶文化在创新中得以传承。令绵延不断且醇厚的传统文化结合于现代空间设计之中,加入现代元素、现代科技材料与现代化设计理念,古代文化积淀与现代文化相碰撞,激发出更加具有生命力的茶饮空间。其意义在于不仅能够令人们在独具特色的空间中获得愉悦的体验,同样能够使我国千百年来的建筑文化、茶文化等瑰宝得以创新与传承。",2019.0,87.0
276,362,期刊,浅谈新中式茶饮之茶概念创新与质量控制,何群仙,深圳市深宝技术中心有限公司;,中国茶叶,新中式茶饮;;概念创新;;质量控制;;解决措施,"概括了新中式茶饮的特征表现,分析其发展现状,并针对目前新中式茶饮存在的问题进行总结,就其中茶概念创新与质量控制两个迫切需要关注和解决的问题提出针对性解决措施。",2019.0,
277,364,硕士,茶饮体验的感知与游客行为选择的关联性研究,卢寅,浙江工商大学,浙江工商大学,茶饮体验;;西湖;;游客感知;;游客行为意愿,"现代社会快节奏的城市生活与高强度的竞争压力已经使得旅游和休闲成为一种放松身心、调节情绪、改善心态、人际交往的重要途径。传统的旅游和休闲体验只是基于自然和人文资源,而现如今简单的观赏性游览已经不能满足游客日益增长的需求,传统的茶饮空间也被赋予了新的功能和涵义,它集茶点、茶饮、购物、学习、娱乐、美学等多维一体,是游客行为的必要物质载体。杭州西湖景区作为全国重要的旅游资源,其一侧是游人如织的的快节奏,另一侧是供游人休憩慢空间,茶饮空间糅合了西湖景区优美的自然资源,独具魅力的历史人文资源,因而有些学者称它为“巨大的消费自然审美橱窗”。旅途中的舟车劳顿难免会产生身体劳累和心理疲惫,此时这样新型的茶饮环境作为一种承上启下的润滑过渡地带,为游客提供一个放松身心、消遣娱乐的休闲场所。杭州茶文化源远流长,其茶饮体验相较于同类型的其他景区具有典型性,因此本研究以杭州西湖景区的游客作为研究对象,研究茶饮体验的旅游感知与游客行为选择之间的关系。主要内容分为三大部分:(1)通过查找与茶饮体验、游客感知等相关的文献,了解到游客感知与游客行为选择之间的关系研究备受关注,从而确定以杭州西湖景区的游客为研究对象,游客感知价值以及游客行为意愿为本研究的理论基础。(2)将茶饮体验影响因素、游客感知以及游客行为意愿作为研究中的自变量、中介变量、因变量,由此建立起“茶饮体验影响因素——游客感知——游客行为意愿”的初步研究模型。在文献研究、实地访谈、导师、专家咨询的基础上,构建调查问卷。通过运用SPSS22.0进行数据的描述性统计分析、信效度分析、相关分析、回归分析、单因素方差分析,探索“茶饮体验影响因素——游客感知——游客行为意愿”之间的关系。(3)结论:茶饮体验影响因素的茶饮产品、茶饮环境、茶饮文化和茶饮服务与游客情感感知价值存在正相关关系,茶饮体验影响因素的茶饮产品、茶饮环境、茶饮文化和茶饮服务与游客功能感知价值存在正相关关系;游客行为意愿的停留意愿、重游意愿、推荐意愿和支付意愿与游客情感感知价值存在正相关关系,游客行为意愿的停留意愿、推荐意愿与游客功能感知价值存在正相关关系;茶饮体验影响因素的茶饮环境、茶饮文化和茶饮服务与游客行为意愿的停留意愿存在正相关关系,茶饮体验影响因素的茶饮环境、茶饮文化和茶饮服务与游客行为意愿的重游意愿存在正相关关系,茶饮体验影响因素的茶饮环境、茶饮文化和茶饮服务与游客行为意愿的推荐意愿存在正相关关系,茶饮体验影响因素的茶饮文化和茶饮服务与游客行为意愿的支付意愿存在正相关关系;游客感知在影响茶饮体验的因素与游客行为意愿之间具有显著的中介作用。在以上研究分析总结的基础上,本研究对西湖景区附近的茶饮店提供一些重要的启示,通过改善茶饮体验影响因素,优化游客感知,进而强化游客行为意愿,从而提高景区的效益。",2019.0,70.0
278,365,硕士,需求导向下的深圳创意产业园区第三空间配置策略研究,陈承振,哈尔滨工业大学,哈尔滨工业大学,创意产业园;;创意人群;;第三空间;;需求;;配置策略,"在国家产业发展转型的背景下,“创新”成为产业发展的主要驱动力,创意产业逐渐成为城市未来重点发展的产业类型,各地也掀起了建设创意产业园的浪潮。与传统产业园不同,创意产业园内的劳动力结构发生了转变,以脑力劳动为主的创意人群逐步替代了以体力劳动为主的劳工群体,成为了园区内主要的群体。研发和创造成为园区主要的产业活动内容,创造力成为园区追逐的目标。产业人群的变化势必对产业园空间环境提出新的要求。创意人群的突出特征有哪些?什么样的工作环境更能满足创意人群工作休闲需要?这些问题都已成为创意产业园区规划设计中所面临的问题。本文引入了第三空间的概念,对深圳典型创意产业园展开研究。以园区内创意人群为研究对象,通过问卷调查、非结构性访谈、观察等方法,分析创意人群的特征,总结创意人群的活动规律,归纳创意人群的空间需求,最后提出创意产业园区内第三空间配置策略。本文主要包括以下几个方面的内容:文章梳理了深圳创意产业和创意产业园发展概况,制定了调研地选取原则,最终筛选出了威新软件科技园、深圳软件产业基地和华侨城文化创意产业园三个园区作为本研究的调研对象。通过现场观察、访谈的方法了解了三个园区第三空间配置现状,并对园区内创意人群的活动内容进行归纳。在此基础上,通过问卷调查和观察的方法,分析了园区内创意人群基本特征和活动特征。发现了创意人群对园区内第三空间的需求呈现层次化的现象。并发现,创意人群休闲活动具有活动时间集中、活动范围圈层化等特征。基于对调研信息的分析,结合已有的相关研究成果,总结出了创意人群“居住——工作地”行为模式和创意人群需求层次模型。同时,划分出了创意人群活动的三个圈层,即组团圈层、园区活动圈层和园区周边活动圈层。最后,根据上述分析结果从创意产业园区第三空间配置原则、第三空间配置类型及规模确定、第三空间布局和第三空间配置的实施与管理四个方面总结了创意产业园区第三空间配置策略。希望通过本研究能够为创意产业园区第三空间配置提供一定的参考。",2019.0,99.0
279,346,博士,EGCG与咖啡因协同及绿茶茶饮的降脂减肥作用及机制研究,杨哲,湖南农业大学,湖南农业大学,绿茶;;EGCG;;咖啡因;;肥胖;;非酒精性脂肪肝病;;协同作用;;安全性;;绿茶茶饮,"肥胖症已经成为全世界范围内最广泛的慢性疾病之一。之所以被世界卫生组织视为21世纪最严重的公共卫生问题之一,主要还是在于它与其他诸多恶性疾病的高度关联。其中关系最大的是非酒精性脂肪肝病(NAFLD),肥胖是NAFLD最显著的特征,起着举足轻重的作用。过去人们在肥胖治疗手段上做了很多尝试,最终发现包括绿茶在内的植物疗法才是最佳的选择。但近年来研究发现:高剂量的表没食子儿茶素没食子酸酯(EGCG)具有肝毒性,文献报道与实际摄入不符等局限性,因此如何更加科学有效地利用绿茶治疗肥胖成为了研究热点和现实需求。本研究证实了低剂量EGCG和咖啡因对肥胖和NAFLD的改善具有协同作用。先前的研究表明EGCG或咖啡因具有一定的降脂减肥功效,然而为了确保疗效,通常使用过高剂量的EGCG,而这种方式的不安全性在近年的研究中频繁出现。在本研究中先以高脂饲料来造模,筛选出足够肥胖的大鼠再予以相应的处理(治疗型实验):40mg/kg EGCG、20 mg/kg咖啡因和它们的组合给药,该剂量与每日摄取量相近;而160mg/kg EGCG作为高剂量,这是目前文献中触及争议边缘的最大安全剂量。结果表明,EGCG与咖啡因联合使用对抑制体重增加、减轻白色脂肪组织重量和减少能量摄入的功效优于单独使用。这可能是由于血脂降低、氧化应激平衡恢复、脂肪和炎症细胞因子蛋白水平变化所导致的。而直观的病理显微照片显示,长期高脂肪饮食将导致相当严重的NAFLD。但在不同的给药水平上,所有组的病情都得到了改善,但高剂量EGCG组不比低剂量EGCG或咖啡因好,而低剂量EGCG加咖啡因的组合得到了长足的改善。综上所述,低剂量的EGCG或咖啡因对肥胖和NAFLD的改善作用较轻。而两者联合使用产生的协同作用进一步提高了疗效,却无安全性焦虑。本研究同时证实了绿茶茶饮及其膳食补充剂可有效预防大鼠肥胖和NAFLD。人类对于绿茶的实际摄入方式主要分三类:绿茶茶饮是指自然条件下冲泡的绿茶茶汤(GTI)和煎煮液(GTD);绿茶膳食补充剂主要是指含咖啡因茶多酚(CGTP)和脱咖啡因茶多酚(DCGTP);以及介于两种方式之间的是绿茶提取物(GTE),将以上方式以相同且较低剂量的情况下进行功效的比较和机制探究。与空白对照组相比,肥胖模型组在高脂饲料的作用下形成了极显著的肥胖病症。而同时予以56天治疗(防治性实验)的结果表明,各处理组均不同程度地对减轻了体重和脂肪组织的重量,调节了血清中TC、TG、LDL-c、HDL-c、ALT和AST的水平;改善了氧化应激状态,提高了肝脏中SOD、CAT、GSH-Px的酶活以及GSH的含量;定量地降低了源于脂肪细胞中的LEP、提高了APN的蛋白表达量;从分子水平上考察,降低了FAS、提高了CPT-1a、MCD和LDLR的基因表达水平;降低了SREBP1、提高了AMPK的蛋白表达水平;显微镜下观察表明,降低了脂质积累、气球样变和小叶炎症。但从总体来说,GTD组和CGTP组药效相近,较之GTI、DCGTP以及GTE组的功效略优。因此证明了日常饮用绿茶也能与服用膳食补充剂的疗效相似,都是安全有效的的植物减肥疗法。自此,本文全面而系统地研究了绿茶的降脂减肥功效,探究了从绿茶茶饮到单一功能成分的降脂减肥作用机制。全文打通了一条绿茶功能成分链——从基础的绿茶茶汤到粗提物、到茶多酚类物质,再到高纯度的EGCG和咖啡因。结果表明尽管作用的靶点不尽一致,但总体来说无论以何种形式摄入日常量的绿茶功能成分,都能够无需顾虑并且卓有成效地减肥。",2019.0,94.0
280,347,硕士,整合营销传播视野下的新式茶饮品牌形象设计研究,陈少颖,湖北美术学院,湖北美术学院,整合营销传播;;新式茶饮品牌;;形象设计,"随着互联网经济及其传播速度的腾飞,各式各样的以“网红”为代表的产业迎面而来,新式茶饮产业蒸蒸日上,随之而来的还有日益激烈的市场份额的争夺,企业制定全方位整合营销传播战略和设计市场定位精准的品牌形象成为企业迅速占领年轻人为主的消费市场的重中之重。中国茶饮品品牌在整合营销传播与品牌推广方面缺乏系统性规划,国内市场茶类企业相当长一段时间以来以初级管理和原始交易方式为主要模式来经营,以掌握优质资源和更低的进货价格为主要竞争方式,反观过去,会发现这种竞争方式仅在品牌发展初期或许能够产生一定的作用,但也在一定程度上不可避免地导致目前市场上新式茶饮品牌定位及品牌宣传营销同质化日趋严重这一现象的发生,新式茶饮产业中相当大比例的竞争者是在同一个系统中相互模仿、复制、造势、竞争,由此导致新式茶饮品牌形象的设计和完善存在着极大的障碍。与此同时,在个性与自我的时代下,能够彰显个性自我与品位的茶饮更容易获得以“90后”为代表的青年一代消费者的信任,他们也比以往的任何一代更愿意接纳新生事物和倾听品牌故事,感受品牌文化,通过运用整合营销传播策略对新式茶饮品牌形象进行设计,让整合营销传播与新式茶饮品牌相互配合,合力推动新式茶饮产品价值甚至是品牌附加值的逐步增长,达到让消费者和企业之间双赢的结果,共同构建利益共同体。根据以上相关问题,研究新式茶饮品牌形象设计整合营销传播策略,基于新式茶饮品牌形象设计和整合营销传播进行了研究:首先,通过分析相关文献检索,整合营销传播研究以及新式茶饮品牌形象设计的相关理论知识;其次通过国内新的茶品牌的现状和分析整合营销传播的发展,分析新式茶饮的品牌形象设计,整合营销传播视野下的新式茶饮品牌形象设计的可操作性和影响分析;最后运用所提出的方法对社会实践项目“T+""品牌进行了具体的品牌形象设计,通过实践分析验证了方法的可行性。本课题在研究过程中,通过文献查阅、网络资料收集、市场调研、品牌设计实际操作等多种方式来了解新式茶饮品牌形象设计的情况与市场的发展趋势,通过理论与实践相结合的方式,分析整合营销传播对新式茶饮品牌形象设计的影响及意义,从而提出具体的应用策略,并对新式茶饮品牌进行实证分析。希望本课题的研究能够对未来新式茶饮品牌形象设计中整合营销传播的应用提供一定的理论支撑和实践参考。同时期望运用整合营销传播策略设计品牌差异,激发受众心理共鸣同时对消费者留下深刻印象,以增强品牌的核心竞争力和影响力,从而形成有效的长期的竞争优势。",2019.0,78.0
281,349,期刊,社会化媒体下的新式茶饮包装设计探究,汪璐,浙江工商大学;,西部皮革,社会化媒体;;新式茶饮;;包装设计,"社会化媒体的普及使得消费者由原来的品牌信息受传者转变成了传播者,新式茶饮是人们的日常生活中的新兴消费品。而新式茶饮品牌的产品包装是品牌形象中具体的品牌传播元素,社会化媒体下包装的设计对品牌传播起了及其重要的作用。新式茶饮包装对于新式茶饮品牌拓展品牌与消费者之间的关联有着举足轻重的作用。",2019.0,29.0
282,351,硕士,复元通络茶饮方在静脉曲张术后康复的疗效观察,何伟,上海中医药大学,上海中医药大学,下肢静脉曲张;;复元通络茶饮方;;术后康复;;并发症;;细胞免疫,"目的:下肢静脉曲张通过外科手术治疗从一定程度上得到了解决,但对于术后症状的改善及并发症的发生仍无满意的治疗方案。尤其临床上术后疼痛、水肿、酸胀感、色素沉着等症状短期内无法缓解;而皮下淤血、硬结、麻木及术后感染也时有发生。本课题希望通过观察复元通络茶饮方对下肢静脉曲张术后康复的疗效,确定其对于下肢静脉曲张术后下肢症状改善及并发症的防治方面的临床价值,并初步探索复元通络茶饮方防治术后并发症及改善术后症状的疗效是否与细胞免疫调控机制有关。方法:根据随机、对照的临床病例研究原则,将80例符合纳入标准的下肢静脉曲张患者分为治疗组与对照组。入组患者均为行神经阻滞联合局麻下静脉牵张结扎术者,术后均采用弹力绷带顺静脉血流方向压力递减式加压包扎。治疗组采用“消脱止+复元通络茶饮方”治疗,对照组单独采用“消脱止”治疗。利用SPSS 22.0软件包进行统计分析,用四分位数表示符合非正态分布的计量资料,利用非参数Mann Whitney U检测的方法进行两组对比;利用广义估计方程实现多个时间点的组内比较。利用`x±s表示符合正态分布的计量资料。采用独立T检验的方法比较两组。以P<0.05为有统计学意义标准。结果:1.临床疗效:治疗组显效22例,有效16例,无效2例;对照组显效11例,有效20例,无效9例。组间差异有统计学意义(P=0.004),治疗组优于对照组。2.下肢症状指标:组间比较:两组治疗前疼痛、水肿、酸胀感、色素沉着症状比较无统计学意义(P>0.05)。治疗后第1周、第2周,相比“消脱止”组,“消脱止+复元通络茶饮方”组患者的疼痛、水肿症状改善有差异(P<0.05)。第4周时两组疼痛、水肿、酸胀感差异有意义(P<0.05);而色素沉着改善情况两组比较无显著差异(P=0.31)。组内比较:通过广义估计方程分别比较了治疗组与对照组4个时间点疼痛、水肿、酸胀感、色素沉着改善情况,其中疼痛、水肿、酸胀感评分组内差异有意义(P<0.05),而色素沉着评分组内差异无统计学意义。3.术后并发症:皮下淤血:治疗组出现15例,对照组出现27例,两组发生率有差异(P=0.01)。皮下硬结:治疗组出现8例,对照组出现15例,两组发生率无差异(P=0.08)。麻木:治疗组出现2例,对照组出现6例,两组发生率无差异(P=0.26)。术后感染:治疗组出现1例,对照组出现2例,两组发生率无差异(P=1.00)。4.免疫指标:组间比较:两组在治疗前和治疗4周后CD3、CD4、CD8、CD4/CD8指标差异均不具有意义(P>0.05)。但与参考值相比,治疗4周后两组的CD3、CD4、CD8、CD4/CD8指标的异常率都有所下降,其中CD4和CD8的异常率组间比较差异有统计学意义(P<0.05)。组内比较:CD3在治疗前与治疗4周后两组组内差异均无意义(P>0.05)。CD4、CD8、CD4/CD8在治疗前与治疗4周后两组组内差异均有意义(P<0.05)。与参考值相比,治疗组治疗前后CD3、CD4、CD8、CD4/CD8的异常率下降均具有统计学意义(P<0.05);而对照组治疗前后差异不具有统计学意义(P>0.05)。5.安全性指标:两组观察期间血常规、肝肾功能均无明显损害,无药物毒副作用及不良反应发生。结论:1.复元通络茶饮方对于下肢静脉曲张患者术后的临床症状改善具有一定的疗效。对于静脉曲张病人术后的疼痛、水肿及酸胀感能显著改善;但短期内对色素沉着的改善并不明显。2.复元通络茶饮方能够有效防治下肢静脉曲张术后皮下淤血并发症,但短期内尚不能认为复元通络茶饮方具有防治皮下硬结、麻木、术后感染并发症的疗效。3.复元通络茶饮方可以改善下肢静脉曲张术后患者的细胞免疫指标,降低异常率,主要表现为将高于参考范围的CD4下调和将低于参考范围的CD8上调。4.复元通络茶饮方具备简、便、廉、效的特点,且安全性较高,患者依从性良好,具备推广使用的条件。",2019.0,55.0
